"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"África";"Cabo Verde";"Mato Grosso do Sul";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Junho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Julho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Novembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Dezembro";"0"
"África";"Cabo Verde";"Minas Gerais";"Janeiro";"0"
"África";"Cabo Verde";"Minas Gerais";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"Março";"0"
"África";"Cabo Verde";"Minas Gerais";"Abril";"1"
"África";"Cabo Verde";"Minas Gerais";"Maio";"0"
"África";"Cabo Verde";"Minas Gerais";"Junho";"1"
"África";"Cabo Verde";"Minas Gerais";"Julho";"0"
"África";"Cabo Verde";"Minas Gerais";"Agosto";"0"
"África";"Cabo Verde";"Minas Gerais";"Setembro";"0"
"África";"Cabo Verde";"Minas Gerais";"Outubro";"1"
"África";"Cabo Verde";"Minas Gerais";"Novembro";"0"
"África";"Cabo Verde";"Minas Gerais";"Dezembro";"0"
"África";"Cabo Verde";"Pará";"Janeiro";"0"
"África";"Cabo Verde";"Pará";"Fevereiro";"0"
"África";"Cabo Verde";"Pará";"Março";"0"
"África";"Cabo Verde";"Pará";"Abril";"0"
"África";"Cabo Verde";"Pará";"Maio";"0"
"África";"Cabo Verde";"Pará";"Junho";"0"
"África";"Cabo Verde";"Pará";"Julho";"0"
"África";"Cabo Verde";"Pará";"Agosto";"0"
"África";"Cabo Verde";"Pará";"Setembro";"0"
"África";"Cabo Verde";"Pará";"Outubro";"0"
"África";"Cabo Verde";"Pará";"Novembro";"0"
"África";"Cabo Verde";"Pará";"Dezembro";"0"
"África";"Cabo Verde";"Paraná";"Janeiro";"4"
"África";"Cabo Verde";"Paraná";"Fevereiro";"0"
"África";"Cabo Verde";"Paraná";"Março";"0"
"África";"Cabo Verde";"Paraná";"Abril";"0"
"África";"Cabo Verde";"Paraná";"Maio";"0"
"África";"Cabo Verde";"Paraná";"Junho";"0"
"África";"Cabo Verde";"Paraná";"Julho";"0"
"África";"Cabo Verde";"Paraná";"Agosto";"1"
"África";"Cabo Verde";"Paraná";"Setembro";"0"
"África";"Cabo Verde";"Paraná";"Outubro";"0"
"África";"Cabo Verde";"Paraná";"Novembro";"0"
"África";"Cabo Verde";"Paraná";"Dezembro";"0"
"África";"Cabo Verde";"Pernambuco";"Janeiro";"0"
"África";"Cabo Verde";"Pernambuco";"Fevereiro";"0"
"África";"Cabo Verde";"Pernambuco";"Março";"2"
"África";"Cabo Verde";"Pernambuco";"Abril";"0"
"África";"Cabo Verde";"Pernambuco";"Maio";"0"
"África";"Cabo Verde";"Pernambuco";"Junho";"0"
"África";"Cabo Verde";"Pernambuco";"Julho";"0"
"África";"Cabo Verde";"Pernambuco";"Agosto";"0"
"África";"Cabo Verde";"Pernambuco";"Setembro";"0"
"África";"Cabo Verde";"Pernambuco";"Outubro";"0"
"África";"Cabo Verde";"Pernambuco";"Novembro";"0"
"África";"Cabo Verde";"Pernambuco";"Dezembro";"3"
"África";"Cabo Verde";"Rio de Janeiro";"Janeiro";"3"
"África";"Cabo Verde";"Rio de Janeiro";"Fevereiro";"25"
"África";"Cabo Verde";"Rio de Janeiro";"Março";"8"
"África";"Cabo Verde";"Rio de Janeiro";"Abril";"6"
"África";"Cabo Verde";"Rio de Janeiro";"Maio";"18"
"África";"Cabo Verde";"Rio de Janeiro";"Junho";"28"
"África";"Cabo Verde";"Rio de Janeiro";"Julho";"18"
"África";"Cabo Verde";"Rio de Janeiro";"Agosto";"34"
"África";"Cabo Verde";"Rio de Janeiro";"Setembro";"9"
"África";"Cabo Verde";"Rio de Janeiro";"Outubro";"19"
"África";"Cabo Verde";"Rio de Janeiro";"Novembro";"22"
"África";"Cabo Verde";"Rio de Janeiro";"Dezembro";"19"
"África";"Cabo Verde";"Rio Grande do Norte";"Janeiro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Fevereiro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Março";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Abril";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Maio";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Junho";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Julho";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Agosto";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Setembro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Outubro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Novembro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Dezembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Janeiro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Fevereiro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Março";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Abril";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Maio";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Junho";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Julho";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Agosto";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Setembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Outubro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Novembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Dezembro";"0"
"África";"Cabo Verde";"Roraima";"Janeiro";"0"
"África";"Cabo Verde";"Roraima";"Fevereiro";"0"
"África";"Cabo Verde";"Roraima";"Março";"0"
"África";"Cabo Verde";"Roraima";"Abril";"0"
"África";"Cabo Verde";"Roraima";"Maio";"0"
"África";"Cabo Verde";"Roraima";"Junho";"1"
"África";"Cabo Verde";"Roraima";"Julho";"0"
"África";"Cabo Verde";"Roraima";"Agosto";"1"
"África";"Cabo Verde";"Roraima";"Setembro";"1"
"África";"Cabo Verde";"Roraima";"Outubro";"0"
"África";"Cabo Verde";"Roraima";"Novembro";"1"
"África";"Cabo Verde";"Roraima";"Dezembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Janeiro";"0"
"África";"Cabo Verde";"Santa Catarina";"Fevereiro";"0"
"África";"Cabo Verde";"Santa Catarina";"Março";"0"
"África";"Cabo Verde";"Santa Catarina";"Abril";"0"
"África";"Cabo Verde";"Santa Catarina";"Maio";"0"
"África";"Cabo Verde";"Santa Catarina";"Junho";"0"
"África";"Cabo Verde";"Santa Catarina";"Julho";"0"
"África";"Cabo Verde";"Santa Catarina";"Agosto";"0"
"África";"Cabo Verde";"Santa Catarina";"Setembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Outubro";"0"
"África";"Cabo Verde";"Santa Catarina";"Novembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Dezembro";"0"
"África";"Cabo Verde";"São Paulo";"Janeiro";"15"
"África";"Cabo Verde";"São Paulo";"Fevereiro";"25"
"África";"Cabo Verde";"São Paulo";"Março";"11"
"África";"Cabo Verde";"São Paulo";"Abril";"35"
"África";"Cabo Verde";"São Paulo";"Maio";"30"
"África";"Cabo Verde";"São Paulo";"Junho";"27"
"África";"Cabo Verde";"São Paulo";"Julho";"42"
"África";"Cabo Verde";"São Paulo";"Agosto";"22"
"África";"Cabo Verde";"São Paulo";"Setembro";"23"
"África";"Cabo Verde";"São Paulo";"Outubro";"23"
"África";"Cabo Verde";"São Paulo";"Novembro";"30"
"África";"Cabo Verde";"São Paulo";"Dezembro";"59"
"África";"Cabo Verde";"Outras Unidades da Federação";"Janeiro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Fevereiro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Março";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Abril";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Maio";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Junho";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Julho";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Agosto";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Setembro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Outubro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Novembro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Dezembro";"0"
"África";"Nigéria";"Acre";"Janeiro";"0"
"África";"Nigéria";"Acre";"Fevereiro";"0"
"África";"Nigéria";"Acre";"Março";"0"
"África";"Nigéria";"Acre";"Abril";"0"
"África";"Nigéria";"Acre";"Maio";"0"
"África";"Nigéria";"Acre";"Junho";"1"
"África";"Nigéria";"Acre";"Julho";"0"
"África";"Nigéria";"Acre";"Agosto";"1"
"África";"Nigéria";"Acre";"Setembro";"0"
"África";"Nigéria";"Acre";"Outubro";"0"
"África";"Nigéria";"Acre";"Novembro";"0"
"África";"Nigéria";"Acre";"Dezembro";"0"
"África";"Nigéria";"Amapá";"Janeiro";"0"
"África";"Nigéria";"Amapá";"Fevereiro";"0"
"África";"Nigéria";"Amapá";"Março";"0"
"África";"Nigéria";"Amapá";"Abril";"0"
"África";"Nigéria";"Amapá";"Maio";"0"
"África";"Nigéria";"Amapá";"Junho";"0"
"África";"Nigéria";"Amapá";"Julho";"0"
"África";"Nigéria";"Amapá";"Agosto";"0"
"África";"Nigéria";"Amapá";"Setembro";"0"
"África";"Nigéria";"Amapá";"Outubro";"0"
"África";"Nigéria";"Amapá";"Novembro";"0"
"África";"Nigéria";"Amapá";"Dezembro";"0"
"África";"Nigéria";"Amazonas";"Janeiro";"0"
"África";"Nigéria";"Amazonas";"Fevereiro";"0"
"África";"Nigéria";"Amazonas";"Março";"0"
"África";"Nigéria";"Amazonas";"Abril";"0"
"África";"Nigéria";"Amazonas";"Maio";"0"
"África";"Nigéria";"Amazonas";"Junho";"0"
"África";"Nigéria";"Amazonas";"Julho";"1"
"África";"Nigéria";"Amazonas";"Agosto";"0"
"África";"Nigéria";"Amazonas";"Setembro";"0"
"África";"Nigéria";"Amazonas";"Outubro";"1"
"África";"Nigéria";"Amazonas";"Novembro";"0"
"África";"Nigéria";"Amazonas";"Dezembro";"0"
"África";"Nigéria";"Bahia";"Janeiro";"0"
"África";"Nigéria";"Bahia";"Fevereiro";"2"
"África";"Nigéria";"Bahia";"Março";"0"
"África";"Nigéria";"Bahia";"Abril";"0"
"África";"Nigéria";"Bahia";"Maio";"0"
"África";"Nigéria";"Bahia";"Junho";"2"
"África";"Nigéria";"Bahia";"Julho";"0"
"África";"Nigéria";"Bahia";"Agosto";"0"
"África";"Nigéria";"Bahia";"Setembro";"0"
"África";"Nigéria";"Bahia";"Outubro";"0"
"África";"Nigéria";"Bahia";"Novembro";"0"
"África";"Nigéria";"Bahia";"Dezembro";"0"
"África";"Nigéria";"Ceará";"Janeiro";"9"
"África";"Nigéria";"Ceará";"Fevereiro";"7"
"África";"Nigéria";"Ceará";"Março";"0"
"África";"Nigéria";"Ceará";"Abril";"1"
"África";"Nigéria";"Ceará";"Maio";"10"
"África";"Nigéria";"Ceará";"Junho";"11"
"África";"Nigéria";"Ceará";"Julho";"3"
"África";"Nigéria";"Ceará";"Agosto";"0"
"África";"Nigéria";"Ceará";"Setembro";"1"
"África";"Nigéria";"Ceará";"Outubro";"0"
"África";"Nigéria";"Ceará";"Novembro";"0"
"África";"Nigéria";"Ceará";"Dezembro";"0"
"África";"Nigéria";"Distrito Federal";"Janeiro";"0"
"África";"Nigéria";"Distrito Federal";"Fevereiro";"0"
"África";"Nigéria";"Distrito Federal";"Março";"0"
"África";"Nigéria";"Distrito Federal";"Abril";"1"
"África";"Nigéria";"Distrito Federal";"Maio";"1"
"África";"Nigéria";"Distrito Federal";"Junho";"28"
"África";"Nigéria";"Distrito Federal";"Julho";"0"
"África";"Nigéria";"Distrito Federal";"Agosto";"0"
"África";"Nigéria";"Distrito Federal";"Setembro";"4"
"África";"Nigéria";"Distrito Federal";"Outubro";"0"
"África";"Nigéria";"Distrito Federal";"Novembro";"4"
"África";"Nigéria";"Distrito Federal";"Dezembro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Janeiro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Fevereiro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Março";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Abril";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Maio";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Junho";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Julho";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Agosto";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Setembro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Outubro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Novembro";"0"
"África";"Nigéria";"Mato Grosso do Sul";"Dezembro";"0"
"África";"Nigéria";"Minas Gerais";"Janeiro";"0"
"África";"Nigéria";"Minas Gerais";"Fevereiro";"0"
"África";"Nigéria";"Minas Gerais";"Março";"0"
"África";"Nigéria";"Minas Gerais";"Abril";"0"
"África";"Nigéria";"Minas Gerais";"Maio";"0"
"África";"Nigéria";"Minas Gerais";"Junho";"6"
"África";"Nigéria";"Minas Gerais";"Julho";"0"
"África";"Nigéria";"Minas Gerais";"Agosto";"0"
"África";"Nigéria";"Minas Gerais";"Setembro";"0"
"África";"Nigéria";"Minas Gerais";"Outubro";"0"
"África";"Nigéria";"Minas Gerais";"Novembro";"0"
"África";"Nigéria";"Minas Gerais";"Dezembro";"0"
"África";"Nigéria";"Pará";"Janeiro";"0"
"África";"Nigéria";"Pará";"Fevereiro";"0"
"África";"Nigéria";"Pará";"Março";"0"
"África";"Nigéria";"Pará";"Abril";"0"
"África";"Nigéria";"Pará";"Maio";"0"
"África";"Nigéria";"Pará";"Junho";"0"
"África";"Nigéria";"Pará";"Julho";"0"
"África";"Nigéria";"Pará";"Agosto";"0"
"África";"Nigéria";"Pará";"Setembro";"0"
"África";"Nigéria";"Pará";"Outubro";"0"
"África";"Nigéria";"Pará";"Novembro";"0"
"África";"Nigéria";"Pará";"Dezembro";"0"
"África";"Nigéria";"Paraná";"Janeiro";"0"
"África";"Nigéria";"Paraná";"Fevereiro";"0"
"África";"Nigéria";"Paraná";"Março";"0"
"África";"Nigéria";"Paraná";"Abril";"0"
"África";"Nigéria";"Paraná";"Maio";"0"
"África";"Nigéria";"Paraná";"Junho";"0"
"África";"Nigéria";"Paraná";"Julho";"2"
"África";"Nigéria";"Paraná";"Agosto";"0"
"África";"Nigéria";"Paraná";"Setembro";"0"
"África";"Nigéria";"Paraná";"Outubro";"0"
"África";"Nigéria";"Paraná";"Novembro";"0"
"África";"Nigéria";"Paraná";"Dezembro";"2"
"África";"Nigéria";"Pernambuco";"Janeiro";"0"
"África";"Nigéria";"Pernambuco";"Fevereiro";"0"
"África";"Nigéria";"Pernambuco";"Março";"0"
"África";"Nigéria";"Pernambuco";"Abril";"0"
"África";"Nigéria";"Pernambuco";"Maio";"0"
"África";"Nigéria";"Pernambuco";"Junho";"0"
"África";"Nigéria";"Pernambuco";"Julho";"0"
"África";"Nigéria";"Pernambuco";"Agosto";"0"
"África";"Nigéria";"Pernambuco";"Setembro";"0"
"África";"Nigéria";"Pernambuco";"Outubro";"0"
"África";"Nigéria";"Pernambuco";"Novembro";"0"
"África";"Nigéria";"Pernambuco";"Dezembro";"0"
"África";"Nigéria";"Rio de Janeiro";"Janeiro";"76"
"África";"Nigéria";"Rio de Janeiro";"Fevereiro";"184"
"África";"Nigéria";"Rio de Janeiro";"Março";"271"
"África";"Nigéria";"Rio de Janeiro";"Abril";"191"
"África";"Nigéria";"Rio de Janeiro";"Maio";"150"
"África";"Nigéria";"Rio de Janeiro";"Junho";"354"
"África";"Nigéria";"Rio de Janeiro";"Julho";"170"
"África";"Nigéria";"Rio de Janeiro";"Agosto";"42"
"África";"Nigéria";"Rio de Janeiro";"Setembro";"105"
"África";"Nigéria";"Rio de Janeiro";"Outubro";"50"
"África";"Nigéria";"Rio de Janeiro";"Novembro";"59"
"África";"Nigéria";"Rio de Janeiro";"Dezembro";"31"
"África";"Nigéria";"Rio Grande do Norte";"Janeiro";"0"
"África";"Nigéria";"Rio Grande do Norte";"Fevereiro";"0"
"África";"Nigéria";"Rio Grande do Norte";"Março";"0"
"África";"Nigéria";"Rio Grande do Norte";"Abril";"0"
"África";"Nigéria";"Rio Grande do Norte";"Maio";"0"
"África";"Nigéria";"Rio Grande do Norte";"Junho";"0"
"África";"Nigéria";"Rio Grande do Norte";"Julho";"0"
"África";"Nigéria";"Rio Grande do Norte";"Agosto";"0"
"África";"Nigéria";"Rio Grande do Norte";"Setembro";"0"
"África";"Nigéria";"Rio Grande do Norte";"Outubro";"0"
"África";"Nigéria";"Rio Grande do Norte";"Novembro";"0"
"África";"Nigéria";"Rio Grande do Norte";"Dezembro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Janeiro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Fevereiro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Março";"0"
"África";"Nigéria";"Rio Grande do Sul";"Abril";"0"
"África";"Nigéria";"Rio Grande do Sul";"Maio";"0"
"África";"Nigéria";"Rio Grande do Sul";"Junho";"0"
"África";"Nigéria";"Rio Grande do Sul";"Julho";"0"
"África";"Nigéria";"Rio Grande do Sul";"Agosto";"0"
"África";"Nigéria";"Rio Grande do Sul";"Setembro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Outubro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Novembro";"0"
"África";"Nigéria";"Rio Grande do Sul";"Dezembro";"0"
"África";"Nigéria";"Roraima";"Janeiro";"0"
"África";"Nigéria";"Roraima";"Fevereiro";"0"
"África";"Nigéria";"Roraima";"Março";"0"
"África";"Nigéria";"Roraima";"Abril";"0"
"África";"Nigéria";"Roraima";"Maio";"0"
"África";"Nigéria";"Roraima";"Junho";"0"
"África";"Nigéria";"Roraima";"Julho";"1"
"África";"Nigéria";"Roraima";"Agosto";"0"
"África";"Nigéria";"Roraima";"Setembro";"0"
"África";"Nigéria";"Roraima";"Outubro";"0"
"África";"Nigéria";"Roraima";"Novembro";"0"
"África";"Nigéria";"Roraima";"Dezembro";"0"
"África";"Nigéria";"Santa Catarina";"Janeiro";"0"
"África";"Nigéria";"Santa Catarina";"Fevereiro";"0"
"África";"Nigéria";"Santa Catarina";"Março";"0"
"África";"Nigéria";"Santa Catarina";"Abril";"0"
"África";"Nigéria";"Santa Catarina";"Maio";"0"
"África";"Nigéria";"Santa Catarina";"Junho";"0"
"África";"Nigéria";"Santa Catarina";"Julho";"0"
"África";"Nigéria";"Santa Catarina";"Agosto";"0"
"África";"Nigéria";"Santa Catarina";"Setembro";"0"
"África";"Nigéria";"Santa Catarina";"Outubro";"0"
"África";"Nigéria";"Santa Catarina";"Novembro";"0"
"África";"Nigéria";"Santa Catarina";"Dezembro";"0"
"África";"Nigéria";"São Paulo";"Janeiro";"78"
"África";"Nigéria";"São Paulo";"Fevereiro";"133"
"África";"Nigéria";"São Paulo";"Março";"148"
"África";"Nigéria";"São Paulo";"Abril";"142"
"África";"Nigéria";"São Paulo";"Maio";"310"
"África";"Nigéria";"São Paulo";"Junho";"3.449"
"África";"Nigéria";"São Paulo";"Julho";"736"
"África";"Nigéria";"São Paulo";"Agosto";"293"
"África";"Nigéria";"São Paulo";"Setembro";"223"
"África";"Nigéria";"São Paulo";"Outubro";"237"
"África";"Nigéria";"São Paulo";"Novembro";"297"
"África";"Nigéria";"São Paulo";"Dezembro";"434"
"África";"Nigéria";"Outras Unidades da Federação";"Janeiro";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Fevereiro";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Março";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Abril";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Maio";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Junho";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Julho";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Agosto";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Setembro";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Outubro";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Novembro";"0"
"África";"Nigéria";"Outras Unidades da Federação";"Dezembro";"0"
"África";"Outros países";"Acre";"Janeiro";"1"
"África";"Outros países";"Acre";"Fevereiro";"1"
"África";"Outros países";"Acre";"Março";"0"
"África";"Outros países";"Acre";"Abril";"1"
"África";"Outros países";"Acre";"Maio";"0"
"África";"Outros países";"Acre";"Junho";"0"
"África";"Outros países";"Acre";"Julho";"2"
"África";"Outros países";"Acre";"Agosto";"0"
"África";"Outros países";"Acre";"Setembro";"0"
"África";"Outros países";"Acre";"Outubro";"2"
"África";"Outros países";"Acre";"Novembro";"0"
"África";"Outros países";"Acre";"Dezembro";"0"
"África";"Outros países";"Amapá";"Janeiro";"0"
"África";"Outros países";"Amapá";"Fevereiro";"4"
"África";"Outros países";"Amapá";"Março";"2"
"África";"Outros países";"Amapá";"Abril";"7"
"África";"Outros países";"Amapá";"Maio";"0"
"África";"Outros países";"Amapá";"Junho";"5"
"África";"Outros países";"Amapá";"Julho";"5"
"África";"Outros países";"Amapá";"Agosto";"0"
